Name,Geographical_zone,Country,Sector,Industry
FINNING INTERNATIONAL INC,NORTH AMERICA,CANADA,Industrials,Trading Companies & Distributo
BOC AVIATION LTD,ASIA/PACIFIC,SINGAPORE,Industrials,Trading Companies & Distributo
DAEWOO INTERNATIONAL CORP,ASIA/PACIFIC,SOUTH KOREA,Industrials,Trading Companies & Distributo
XIAMEN C & D INC-A,ASIA/PACIFIC,CHINA,Industrials,Trading Companies & Distributo
Seven Group Holdings Ltd,ASIA/PACIFIC,AUSTRALIA,Industrials,Trading Companies & Distributo
EMECO HOLDINGS LTD,ASIA/PACIFIC,AUSTRALIA,Industrials,Trading Companies & Distributo
RENTOKIL INITIAL PLC,EUROPE,UNITED KINGDOM,Industrials,Commercial Services & Supplies
DIRECTV,NORTH AMERICA,UNITED STATES,Industrials,Commercial Services & Supplies
WASTE MANAGEMENT INC,NORTH AMERICA,UNITED STATES,Industrials,Commercial Services & Supplies
REPUBLIC SERVICES INC,NORTH AMERICA,UNITED STATES,Industrials,Commercial Services & Supplies
STERICYCLE INC,NORTH AMERICA,UNITED STATES,Industrials,Commercial Services & Supplies
CINTAS CORP,NORTH AMERICA,UNITED STATES,Industrials,Commercial Services & Supplies
PITNEY BOWES INC,NORTH AMERICA,UNITED STATES,Industrials,Commercial Services & Supplies
SECOM CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Commercial Services & Supplies
SOHGO SECURITY SERVICES CO,ASIA/PACIFIC,JAPAN,Industrials,Commercial Services & Supplies
PARK24 CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Commercial Services & Supplies
PILOT CORP,ASIA/PACIFIC,JAPAN,Industrials,Commercial Services & Supplies
AEON DELIGHT CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Commercial Services & Supplies
Waste Connections Inc,NORTH AMERICA,UNITED STATES,Industrials,Commercial Services & Supplies
BRAMBLES LTD,ASIA/PACIFIC,AUSTRALIA,Industrials,Commercial Services & Supplies
COPART INC,NORTH AMERICA,UNITED STATES,Industrials,Commercial Services & Supplies
Edenred,EUROPE,FRANCE,Industrials,Commercial Services & Supplies
ROLLINS INC,NORTH AMERICA,UNITED STATES,Industrials,Commercial Services & Supplies
DAI NIPPON PRINTING CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Commercial Services & Supplies
ISS A/S,EUROPE,DENMARK,Industrials,Commercial Services & Supplies
SECURITAS AB-B SHS,EUROPE,SWEDEN,Industrials,Commercial Services & Supplies
G4S PLC,EUROPE,UNITED KINGDOM,Industrials,Commercial Services & Supplies
TOPPAN PRINTING CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Commercial Services & Supplies
CHINA EVERBRIGHT INTL LTD,ASIA/PACIFIC,HONG KONG,Industrials,Commercial Services & Supplies
SOCIETE BIC SA,EUROPE,FRANCE,Industrials,Commercial Services & Supplies
COUNTRY GARDEN SERVICES HOLD,ASIA/PACIFIC,CHINA,Industrials,Commercial Services & Supplies
BABCOCK INTL GROUP PLC,EUROPE,UNITED KINGDOM,Industrials,Commercial Services & Supplies
S-1 Corporation,ASIA/PACIFIC,SOUTH KOREA,Industrials,Commercial Services & Supplies
GREENTOWN SERVICE GROUP CO L,ASIA/PACIFIC,CHINA,Industrials,Commercial Services & Supplies
TUS-SOUND ENVIRONMEN-RES A,ASIA/PACIFIC,CHINA,Industrials,Commercial Services & Supplies
DOWNER EDI LTD,ASIA/PACIFIC,AUSTRALIA,Industrials,Commercial Services & Supplies
Cleanaway Waste Management Ltd,ASIA/PACIFIC,AUSTRALIA,Industrials,Commercial Services & Supplies
SMARTGROUP CORP LTD,ASIA/PACIFIC,AUSTRALIA,Industrials,Commercial Services & Supplies
BINGO INDUSTRIES LTD,ASIA/PACIFIC,AUSTRALIA,Industrials,Commercial Services & Supplies
DCC PLC,EUROPE,IRELAND,Industrials,Industrial Conglomerates
SMITHS GROUP PLC,EUROPE,UNITED KINGDOM,Industrials,Industrial Conglomerates
SIEMENS AG-REG,EUROPE,GERMANY,Industrials,Industrial Conglomerates
3M CO,NORTH AMERICA,UNITED STATES,Industrials,Industrial Conglomerates
GENERAL ELECTRIC CO,NORTH AMERICA,UNITED STATES,Industrials,Industrial Conglomerates
HONEYWELL INTERNATIONAL INC,NORTH AMERICA,UNITED STATES,Industrials,Industrial Conglomerates
ROPER INDUSTRIES INC,NORTH AMERICA,UNITED STATES,Industrials,Industrial Conglomerates
CITIC PACIFIC LTD,ASIA/PACIFIC,HONG KONG,Industrials,Industrial Conglomerates
KEIHAN ELECTRIC RAILWAY CO,ASIA/PACIFIC,JAPAN,Industrials,Industrial Conglomerates
CK HUTCHISON HOLDINGS LTD,ASIA/PACIFIC,HONG KONG,Industrials,Industrial Conglomerates
TOSHIBA CORP,ASIA/PACIFIC,JAPAN,Industrials,Industrial Conglomerates
JARDINE MATHESON HLDGS LTD,ASIA/PACIFIC,HONG KONG,Industrials,Industrial Conglomerates
JARDINE STRATEGIC HLDGS LTD,ASIA/PACIFIC,HONG KONG,Industrials,Industrial Conglomerates
SK C&C CO LTD,ASIA/PACIFIC,SOUTH KOREA,Industrials,Industrial Conglomerates
CHEIL INDUSTRIES INC,ASIA/PACIFIC,SOUTH KOREA,Industrials,Industrial Conglomerates
KEPPEL CORP LTD,ASIA/PACIFIC,SINGAPORE,Industrials,Industrial Conglomerates
LG CORP,ASIA/PACIFIC,SOUTH KOREA,Industrials,Industrial Conglomerates
INDUSTRIES QATAR,MIDDLE EAST,QATAR,Industrials,Industrial Conglomerates
BIDVEST GROUP LTD,AFRICA,SOUTH AFRICA,Industrials,Industrial Conglomerates
SM INVESTMENTS CORP,ASIA/PACIFIC,PHILIPPINES,Industrials,Industrial Conglomerates
FOSUN INTERNATIONAL,ASIA/PACIFIC,CHINA,Industrials,Industrial Conglomerates
JG SUMMIT HOLDINGS INC,ASIA/PACIFIC,PHILIPPINES,Industrials,Industrial Conglomerates
NWS HOLDINGS LTD,ASIA/PACIFIC,HONG KONG,Industrials,Industrial Conglomerates
Alfa SAB de CV,LATIN AMERICA,MEXICO,Industrials,Industrial Conglomerates
Far Eastern New Century Corpor,ASIA/PACIFIC,TAIWAN,Industrials,Industrial Conglomerates
KOC HOLDING AS,MIDDLE EAST,TURKEY,Industrials,Industrial Conglomerates
ABOITIZ EQUITY VENTURES INC,ASIA/PACIFIC,PHILIPPINES,Industrials,Industrial Conglomerates
SEMBCORP INDUSTRIES LTD,ASIA/PACIFIC,SINGAPORE,Industrials,Industrial Conglomerates
Grupo Carso SAB de CV,LATIN AMERICA,MEXICO,Industrials,Industrial Conglomerates
CJ CORP,ASIA/PACIFIC,SOUTH KOREA,Industrials,Industrial Conglomerates
HAP SENG CONSOLIDATED,ASIA/PACIFIC,MALAYSIA,Industrials,Industrial Conglomerates
LOTTE CONFECTIONERY CO LTD,ASIA/PACIFIC,SOUTH KOREA,Industrials,Industrial Conglomerates
Kumpulan Sime Darby Bhd,ASIA/PACIFIC,MALAYSIA,Industrials,Industrial Conglomerates
HANWHA CORPORATION,ASIA/PACIFIC,SOUTH KOREA,Industrials,Industrial Conglomerates
ALLIANCE GLOBAL GROUP INC,ASIA/PACIFIC,PHILIPPINES,Industrials,Industrial Conglomerates
SHANGHAI INDUSTRIAL HLDG LTD,ASIA/PACIFIC,HONG KONG,Industrials,Industrial Conglomerates
DMCI HOLDINGS INC,ASIA/PACIFIC,PHILIPPINES,Industrials,Industrial Conglomerates
TURK SISE VE CAM FABRIKALARI,MIDDLE EAST,TURKEY,Industrials,Industrial Conglomerates
SPIRAX-SARCO ENGINEERING PLC,EUROPE,UNITED KINGDOM,Industrials,Machinery
CNH INDUSTRIAL NV,EUROPE,UNITED KINGDOM,Industrials,Machinery
CATERPILLAR INC,NORTH AMERICA,UNITED STATES,Industrials,Machinery
ILLINOIS TOOL WORKS,NORTH AMERICA,UNITED STATES,Industrials,Machinery
DEERE & CO,NORTH AMERICA,UNITED STATES,Industrials,Machinery
CUMMINS INC,NORTH AMERICA,UNITED STATES,Industrials,Machinery
PACCAR INC,NORTH AMERICA,UNITED STATES,Industrials,Machinery
PARKER HANNIFIN CORP,NORTH AMERICA,UNITED STATES,Industrials,Machinery
Ingersoll-Rand Plc,NORTH AMERICA,UNITED STATES,Industrials,Machinery
Stanley Black & Decker Inc,NORTH AMERICA,UNITED STATES,Industrials,Machinery
Pentair PLC,EUROPE,UNITED KINGDOM,Industrials,Machinery
DOVER CORP,NORTH AMERICA,UNITED STATES,Industrials,Machinery
FLOWSERVE CORP,NORTH AMERICA,UNITED STATES,Industrials,Machinery
SNAP-ON INC,NORTH AMERICA,UNITED STATES,Industrials,Machinery
XYLEM INC,NORTH AMERICA,UNITED STATES,Industrials,Machinery
JOY GLOBAL INC,NORTH AMERICA,UNITED STATES,Industrials,Machinery
CSR Corp Ltd,ASIA/PACIFIC,CHINA,Industrials,Machinery
FANUC CORP,ASIA/PACIFIC,JAPAN,Industrials,Machinery
KOMATSU LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
SMC CORP,ASIA/PACIFIC,JAPAN,Industrials,Machinery
KUBOTA CORP,ASIA/PACIFIC,JAPAN,Industrials,Machinery
MITSUBISHI HEAVY INDUSTRIES,ASIA/PACIFIC,JAPAN,Industrials,Machinery
MAKITA CORP,ASIA/PACIFIC,JAPAN,Industrials,Machinery
MISUMI GROUP INC,ASIA/PACIFIC,JAPAN,Industrials,Machinery
MINEBEA CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
DAIFUKU CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
HOSHIZAKI ELECTRIC CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
KAWASAKI HEAVY INDUSTRIES,ASIA/PACIFIC,JAPAN,Industrials,Machinery
SUMITOMO HEAVY INDUSTRIES,ASIA/PACIFIC,JAPAN,Industrials,Machinery
NGK INSULATORS LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
NSK LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
AMADA CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
NABTESCO CORP,ASIA/PACIFIC,JAPAN,Industrials,Machinery
THK CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
EBARA CORP,ASIA/PACIFIC,JAPAN,Industrials,Machinery
JTEKT Corporation,ASIA/PACIFIC,JAPAN,Industrials,Machinery
HINO MOTORS LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
HITACHI CONSTRUCTION MACHINE,ASIA/PACIFIC,JAPAN,Industrials,Machinery
OSG CORP,ASIA/PACIFIC,JAPAN,Industrials,Machinery
DMG Mori Seiki Co Ltd,ASIA/PACIFIC,JAPAN,Industrials,Machinery
HARMONIC DRIVE SYSTEMS INC,ASIA/PACIFIC,JAPAN,Industrials,Machinery
TADANO LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
TSUBAKIMOTO CHAIN CO,ASIA/PACIFIC,JAPAN,Industrials,Machinery
TAKEUCHI MFG CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
Obara Group Inc,ASIA/PACIFIC,JAPAN,Industrials,Machinery
FORTIVE CORP - W/I,NORTH AMERICA,UNITED STATES,Industrials,Machinery
VOLVO AB-B SHS,EUROPE,SWEDEN,Industrials,Machinery
SANDVIK AB,EUROPE,SWEDEN,Industrials,Machinery
ATLAS COPCO AB-A SHS,EUROPE,SWEDEN,Industrials,Machinery
KONE OYJ-B,EUROPE,FINLAND,Industrials,Machinery
IDEX CORP,NORTH AMERICA,UNITED STATES,Industrials,Machinery
WABTEC CORP,NORTH AMERICA,UNITED STATES,Industrials,Machinery
SCHINDLER HOLDING-PART CERT,EUROPE,SWITZERLAND,Industrials,Machinery
ATLAS COP B,EUROPE,SWEDEN,Industrials,Machinery
WABCO HOLDINGS INC,NORTH AMERICA,UNITED STATES,Industrials,Machinery
MIDDLEBY CORP,NORTH AMERICA,UNITED STATES,Industrials,Machinery
WARTSILA OYJ ABP,EUROPE,FINLAND,Industrials,Machinery
Alstom,EUROPE,FRANCE,Industrials,Machinery
EPIROC A,EUROPE,SWEDEN,Industrials,Machinery
SKF AB-B SHARES,EUROPE,SWEDEN,Industrials,Machinery
ALFA LAVAL AB,EUROPE,SWEDEN,Industrials,Machinery
CHINA CONCH VENTURE HOLDINGS,ASIA/PACIFIC,CHINA,Industrials,Machinery
WEIR GROUP PLC/THE,EUROPE,UNITED KINGDOM,Industrials,Machinery
SCHINDLER HOLDING AG-REG,EUROPE,SWITZERLAND,Industrials,Machinery
HYUNDAI HEAVY INDUSTRIES,ASIA/PACIFIC,SOUTH KOREA,Industrials,Machinery
WEG SA,LATIN AMERICA,BRAZIL,Industrials,Machinery
KION GROUP AG,EUROPE,GERMANY,Industrials,Machinery
GEA Group AG,EUROPE,GERMANY,Industrials,Machinery
IHI Corp,ASIA/PACIFIC,JAPAN,Industrials,Machinery
EPIROC B,EUROPE,SWEDEN,Industrials,Machinery
METSO OYJ,EUROPE,FINLAND,Industrials,Machinery
SAMSUNG HEAVY INDUSTRIES,ASIA/PACIFIC,SOUTH KOREA,Industrials,Machinery
ANDRITZ AG,EUROPE,AUSTRIA,Industrials,Machinery
HYUNDAI ROBOTICS CO LTD,ASIA/PACIFIC,SOUTH KOREA,Industrials,Machinery
WEICHAI POWER CO LTD-H,ASIA/PACIFIC,CHINA,Industrials,Machinery
YANGZIJIANG SHIPBUILDING,ASIA/PACIFIC,CHINA,Industrials,Machinery
KURITA WATER INDUSTRIES LTD,ASIA/PACIFIC,JAPAN,Industrials,Machinery
HIWIN TECHNOLOGIES CORP,ASIA/PACIFIC,TAIWAN,Industrials,Machinery
ASHOK LEYLAND LTD,ASIA/PACIFIC,INDIA,Industrials,Machinery
HAITIAN INTERNATIONAL HOLDINGS LTD,ASIA/PACIFIC,CHINA,Industrials,Machinery
AIRTAC INTERNATIONAL GROUP,ASIA/PACIFIC,TAIWAN,Industrials,Machinery
SINOTRUK HONG KONG LTD,ASIA/PACIFIC,CHINA,Industrials,Machinery
DOOSAN BOBCAT INC,ASIA/PACIFIC,SOUTH KOREA,Industrials,Machinery
DAEWOO SHIPBUILDING & MARINE,ASIA/PACIFIC,SOUTH KOREA,Industrials,Machinery
CSR CORP LTD -A,ASIA/PACIFIC,CHINA,Industrials,Machinery
CHINA SHIPBUILDING INDUSTR-A,ASIA/PACIFIC,CHINA,Industrials,Machinery
SANY HEAVY INDUSTRY CO LTD-A,ASIA/PACIFIC,CHINA,Industrials,Machinery
WEICHAI POWER CO LTD-A,ASIA/PACIFIC,CHINA,Industrials,Machinery
XCMG CONSTRUCTION MACHIN-A,ASIA/PACIFIC,CHINA,Industrials,Machinery
ZHENGZHOU YUTONG BUS CO -A,ASIA/PACIFIC,CHINA,Industrials,Machinery
ZOOMLION HEAVY INDUSTRY S-A,ASIA/PACIFIC,CHINA,Industrials,Machinery
CHINA INTL MARINE CONTAIN-A,ASIA/PACIFIC,CHINA,Industrials,Machinery
UNION PACIFIC CORP,NORTH AMERICA,UNITED STATES,Industrials,Road & Rail
CSX CORP,NORTH AMERICA,UNITED STATES,Industrials,Road & Rail
NORFOLK SOUTHERN CORP,NORTH AMERICA,UNITED STATES,Industrials,Road & Rail
KANSAS CITY SOUTHERN,NORTH AMERICA,UNITED STATES,Industrials,Road & Rail
RYDER SYSTEM INC,NORTH AMERICA,UNITED STATES,Industrials,Road & Rail
HUNT (JB) TRANS,NORTH AMERICA,UNITED STATES,Industrials,Road & Rail
CENTRAL JAPAN RAILWAY CO,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
EAST JAPAN RAILWAY CO,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
WEST JAPAN RAILWAY CO,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
TOKYU CORP,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
Hankyu Hanshin Holdings Inc,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
KINTETSU CORP,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
ODAKYU ELECTRIC RAILWAY CO,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
Keio Corp,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
TOBU RAILWAY CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
NAGOYA RAILROAD CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
KEISEI ELECTRIC RAILWAY CO,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
SEIBU HOLDINGS INC,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
NIPPON EXPRESS CO LTD,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
Sotetsu Holdings Inc,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
SANKYU INC,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
HITACHI TRANSPORT SYSTEM LTD,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
CANADIAN NATL RAILWAY CO,NORTH AMERICA,CANADA,Industrials,Road & Rail
CANADIAN PACIFIC RAILWAY LTD,NORTH AMERICA,CANADA,Industrials,Road & Rail
DSV A/S,EUROPE,DENMARK,Industrials,Road & Rail
MTR CORP,ASIA/PACIFIC,HONG KONG,Industrials,Road & Rail
OLD DOMINION FRT,NORTH AMERICA,UNITED STATES,Industrials,Road & Rail
Aurizon Holdings Ltd,ASIA/PACIFIC,AUSTRALIA,Industrials,Road & Rail
RUMO SA,LATIN AMERICA,BRAZIL,Industrials,Road & Rail
KYUSHU RAILWAY COMPANY,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
LOCALIZA RENT A CAR,LATIN AMERICA,BRAZIL,Industrials,Road & Rail
KNIGHT TRANSPORTATION INC,NORTH AMERICA,UNITED STATES,Industrials,Road & Rail
COMFORTDELGRO CORP LTD,ASIA/PACIFIC,SINGAPORE,Industrials,Road & Rail
Keikyu Corp,ASIA/PACIFIC,JAPAN,Industrials,Road & Rail
AMERCO,NORTH AMERICA,UNITED STATES,Industrials,Road & Rail
BTS Group Holdings PCL,ASIA/PACIFIC,THAILAND,Industrials,Road & Rail
CONTAINER CORP OF INDIA LTD,ASIA/PACIFIC,INDIA,Industrials,Road & Rail
CJ Korea Express Corp,ASIA/PACIFIC,SOUTH KOREA,Industrials,Road & Rail
CAR INC,ASIA/PACIFIC,CHINA,Industrials,Road & Rail
DAQIN RAILWAY CO LTD -A,ASIA/PACIFIC,CHINA,Industrials,Road & Rail
GUANGSHEN RAILWAY CO LTD-A,ASIA/PACIFIC,CHINA,Industrials,Road & Rail
AP MOELLER-MAERSK A/S-B,EUROPE,DENMARK,Industrials,Marine
KUEHNE & NAGEL INTL AG-REG,EUROPE,SWITZERLAND,Industrials,Marine
AP MOELLER-MAERSK A/S-A,EUROPE,DENMARK,Industrials,Marine
MITSUI OSK LINES LTD,ASIA/PACIFIC,JAPAN,Industrials,Marine
NIPPON YUSEN,ASIA/PACIFIC,JAPAN,Industrials,Marine
MISC BHD,ASIA/PACIFIC,MALAYSIA,Industrials,Marine
CHINA COSCO HOLDINGS-H,ASIA/PACIFIC,CHINA,Industrials,Marine
EVERGREEN MARINE CORP LTD,ASIA/PACIFIC,TAIWAN,Industrials,Marine
STX PAN OCEAN CO LTD,ASIA/PACIFIC,SOUTH KOREA,Industrials,Marine
CHINA SHIPPING DEVELOPMENT-H,ASIA/PACIFIC,CHINA,Industrials,Marine
CHINA COSCO HOLDINGS-A,ASIA/PACIFIC,CHINA,Industrials,Marine
CHINA SHIPPING CONTAINER-A,ASIA/PACIFIC,CHINA,Industrials,Marine
L'OREAL,EUROPE,FRANCE,Consumer Staples,Personal Products
ONTEX GROUP NV,EUROPE,BELGIUM,Consumer Staples,Personal Products
UNILEVER PLC,EUROPE,UNITED KINGDOM,Consumer Staples,Personal Products
BEIERSDORF AG,EUROPE,GERMANY,Consumer Staples,Personal Products
UNILEVER NV-CVA,EUROPE,UNITED KINGDOM,Consumer Staples,Personal Products
ESTEE LAUDER COMPANIES-CL A,NORTH AMERICA,UNITED STATES,Consumer Staples,Personal Products
AVON PRODUCTS INC,EUROPE,UNITED KINGDOM,Consumer Staples,Personal Products
HENGAN INTL GROUP CO LTD,ASIA/PACIFIC,CHINA,Consumer Staples,Personal Products
KAO CORP,ASIA/PACIFIC,JAPAN,Consumer Staples,Personal Products
SHISEIDO CO LTD,ASIA/PACIFIC,JAPAN,Consumer Staples,Personal Products
KOSE CORP,ASIA/PACIFIC,JAPAN,Consumer Staples,Personal Products
KOBAYASHI PHARMACEUTICAL CO,ASIA/PACIFIC,JAPAN,Consumer Staples,Personal Products
POLA ORBIS HOLDINGS INC,ASIA/PACIFIC,JAPAN,Consumer Staples,Personal Products
DR CI:LABO CO LTD,ASIA/PACIFIC,JAPAN,Consumer Staples,Personal Products
LG HOUSEHOLD & HEALTH CARE,ASIA/PACIFIC,SOUTH KOREA,Consumer Staples,Personal Products
AMOREPACIFIC CORP,ASIA/PACIFIC,SOUTH KOREA,Consumer Staples,Personal Products
COTY INC-CL A,NORTH AMERICA,UNITED STATES,Consumer Staples,Personal Products
GODREJ CONSUMER PRODUCTS LTD,ASIA/PACIFIC,INDIA,Consumer Staples,Personal Products
DABUR INDIA LTD,ASIA/PACIFIC,INDIA,Consumer Staples,Personal Products
NATURA COSMETICOS SA,LATIN AMERICA,BRAZIL,Consumer Staples,Personal Products
MARICO LTD,ASIA/PACIFIC,INDIA,Consumer Staples,Personal Products
AmorePacific Group,ASIA/PACIFIC,SOUTH KOREA,Consumer Staples,Personal Products
LG HOUSEHOLD & HEALTH-PREF,ASIA/PACIFIC,SOUTH KOREA,Consumer Staples,Personal Products
AMOREPACIFIC CORP-PREF,ASIA/PACIFIC,SOUTH KOREA,Consumer Staples,Personal Products
BLACKMORES LTD,ASIA/PACIFIC,AUSTRALIA,Consumer Staples,Personal Products
Danone,EUROPE,FRANCE,Consumer Staples,Food Products
VISCOFAN SA,EUROPE,SPAIN,Consumer Staples,Food Products
ASSOCIATED BRITISH FOODS PLC,EUROPE,UNITED KINGDOM,Consumer Staples,Food Products
NESTLE SA-REG,EUROPE,SWITZERLAND,Consumer Staples,Food Products
Mondelez International Inc,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
Kraft Foods Group Inc,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
ARCHER-DANIELS-MIDLAND CO,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
GENERAL MILLS INC,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
MEAD JOHNSON NUTRITION CO,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
KELLOGG CO,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
CONAGRA FOODS INC,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
Hershey Co/The,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
TYSON FOODS INC-CL A,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
JM SMUCKER CO/THE,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
MCCORMICK & CO-NON VTG SHRS,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
CAMPBELL SOUP CO,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
HORMEL FOODS CORP,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
KRAFT HEINZ CO/T,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
MEIJI HOLDINGS CO LTD,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
YAKULT HONSHA CO LTD,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
AJINOMOTO CO INC,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
KIKKOMAN CORP,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
NISSIN FOODS HOLDINGS CO LTD,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
TOYO SUISAN KAISHA LTD,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
EZAKI GLICO CO LTD,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
NIPPON MEAT PACKERS INC,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
NICHIREI CORP,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
Kewpie Corp,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
CALBEE INC,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
MORINAGA & CO LTD,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
NIPPON SUISAN KAISHA LTD,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
Maruha Nichiro Corp,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
KERRY GROUP PLC-A,EUROPE,IRELAND,Consumer Staples,Food Products
UNI-PRESIDENT ENTERPRISES CO,ASIA/PACIFIC,TAIWAN,Consumer Staples,Food Products
Mowi ASA,EUROPE,NORWAY,Consumer Staples,Food Products
LAMB WESTON HOLDING INC-W/I,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
CHINA MENGNIU DAIRY CO,ASIA/PACIFIC,HONG KONG,Consumer Staples,Food Products
WH GROUP LTD,ASIA/PACIFIC,HONG KONG,Consumer Staples,Food Products
SAPUTO INC,NORTH AMERICA,CANADA,Consumer Staples,Food Products
CHOCOLADEFABRIKEN LINDT-REG,EUROPE,SWITZERLAND,Consumer Staples,Food Products
a2 Milk Co Ltd,ASIA/PACIFIC,NEW ZEALAND,Consumer Staples,Food Products
BUNGE LTD,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
LINDT & SPRUENGLI AG-PC,EUROPE,SWITZERLAND,Consumer Staples,Food Products
Ingredion Inc,NORTH AMERICA,UNITED STATES,Consumer Staples,Food Products
ORKLA ASA,EUROPE,NORWAY,Consumer Staples,Food Products
WILMAR INTERNATIONAL LTD,ASIA/PACIFIC,SINGAPORE,Consumer Staples,Food Products
NISSHIN SEIFUN GROUP INC,ASIA/PACIFIC,JAPAN,Consumer Staples,Food Products
BARRY CALLEBAUT AG-REG,EUROPE,SWITZERLAND,Consumer Staples,Food Products
WANT WANT CHINA HOLDINGS LTD,ASIA/PACIFIC,CHINA,Consumer Staples,Food Products
CHAROEN POKPHAND INDONESI PT,ASIA/PACIFIC,INDONESIA,Consumer Staples,Food Products
NESTLE INDIA LTD,ASIA/PACIFIC,INDIA,Consumer Staples,Food Products
JBS SA,LATIN AMERICA,BRAZIL,Consumer Staples,Food Products
Grupo Bimbo SAB de CV,LATIN AMERICA,MEXICO,Consumer Staples,Food Products
TIGER BRANDS LTD,AFRICA,SOUTH AFRICA,Consumer Staples,Food Products
SIME DARBY PLANTATION BHD,ASIA/PACIFIC,MALAYSIA,Consumer Staples,Food Products
CHAROEN POKPHAND FOODS PUB,ASIA/PACIFIC,THAILAND,Consumer Staples,Food Products
